0,0,0.050144,0,0.11282,0.45129,1.8553,3.8611,4.4879,9.4019,9.7906,8.4868,5.7038,4.9015,3.7482,1.5043,0.86498,0.18804,0.28833,0.18804,0.1379,0.21311,0.1379,0.23818,0.087752,0.037608,0.025072,0,0,0,0,0,0,0,0
0,0,0,0,0,4.489,14.996,10.524,13.977,24.007,22.692,7.9585,7.4159,5.9196,7.827,4.6205,3.9299,1.2661,0.97015,2.3843,1.2004,0.62484,0.32886,0.24665,0.1151,0.04933,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.035762,0.023842,0.035762,0.17881,0.059604,0.13113,0.14305,0.047683,0,0.011921,0.047683,0.083446,0.023842,0.035762,0.035762,0.071525,0.083446,0.011921,0,0.011921,0,0,0,0,0,0,0
0,0,0.086847,0.052108,0.10422,1.9975,1.2506,0.41687,1.8412,2.7617,4.7418,3.3349,1.3027,1.7717,0.86847,0.72951,0.24317,0.017369,0.069478,0.052108,0.069478,0.086847,0.052108,0.017369,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.13155,0.26309,2.2363,3.1571,4.8672,9.7344,19.337,37.885,13.812,3.5517,5.1303,4.0779,1.3155,0.78928,0.13155,0.13155,0.13155,0.13155,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.10765,0.16147,0.10765,1.0226,3.0679,7.4814,13.187,4.0905,1.3994,0.59205,3.0141,2.745,2.8526,3.6061,1.6685,0.6997,0.4844,0.26911,0.64587,0.21529,0.053823,0.053823,0.053823,0,0,0,0,0,0,0,0,0
0,0,0,0.36823,0.55235,1.1047,2.5776,7.1805,28.906,54.13,32.404,16.202,5.8917,17.859,6.9964,6.2599,3.6823,1.2888,1.2888,0.92058,0.36823,0.36823,0,2.4856,2.3014,2.3014,2.3014,2.3014,0,0,0,0,0,0,0
0,0,0,0,0,0.95505,4.1385,1.4326,2.0693,8.7546,13.53,13.371,15.281,27.696,8.4363,2.706,0.95505,0.47752,0.15917,0.15917,0,0,0,0.15917,0,0,1.9897,0,0,0,0,0,0,0,0
0,0,0,0.086794,0.086794,0.34718,4.3939,6.2492,6.2926,18.758,11.88,3.5369,5.826,2.2349,1.2694,0.73775,0.85709,0.28208,0.11934,0.20614,0.010849,0.010849,0.010849,0.032548,0.021699,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.21425,2.571,2.812,6.8694,24.023,60.205,49.519,12.48,8.0478,5.5973,10.137,9.6413,6.1865,7.7666,3.3343,1.6872,1.3257,0.5758,0.16069,0.026781,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.089561,0.26868,0.53737,0.53737,2.866,2.1943,0.67171,1.3882,1.6569,1.0747,0.49259,0.67171,0.31346,0.44781,0.31346,0.089561,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.63723,1.9117,13.382,82.601,201.97,270.9,99.796,12.386,14.726,16.05,17.564,11.301,8.7121,4.9983,1.2745,1.6229,1.384,0.48788,0.05974,0.35844,0.019913,0,0.0099567,0,0,0,0,0,0,0,0
0,0,0,0.12948,0.23018,0.47475,1.9853,1.4962,0.633,4.0857,23.392,5.0208,8.4735,13.624,4.0569,4.8338,6.0854,0.96388,0.82002,0.30211,0.34527,0.12948,0.086318,0.028773,0.028773,0.028773,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.70605,3.5596,11.061,63.015,120.79,23.653,16.474,52.836,19.681,13.68,20.416,7.1193,3.9715,1.0296,0.29419,0.058837,0.029419,0.088256,0,0,0,0,0,0,0,0,0,0,0
0,0,0.22674,0.45347,0.22674,1.8139,0.90695,2.7208,15.872,19.273,10.43,7.2556,4.7615,2.7208,2.2674,3.4011,1.3604,0.90695,0.45347,0,0.45347,0,0,0.22674,0,0,0,0,0,0,0,0,0,0,0
0,0.2221,0.4442,0.2221,0.8884,1.5547,0.8884,49.972,222.99,412.88,91.727,13.77,5.9967,17.102,10.661,7.5514,5.9967,4.2199,1.5547,0.8884,0.4442,0.4442,0.2221,0,0.6663,0.2221,0.2221,0,0,0,0,0,0,0,0
0,0,0.10153,0.1523,0.55844,0.60921,1.8276,2.9445,4.2644,15.078,12.387,9.595,6.1936,8.1735,2.183,2.2845,0.65997,0.3046,0.35537,0.10153,0.20307,0.050767,0,0.050767,0,0,0,0,0,0,0,0,0,0,0
0,0,0.014071,0,0.11257,0.67541,1.9277,5.6144,7.6406,34.713,23.471,17.462,13.508,15.746,7.7813,6.1631,3.6444,1.4353,0.5347,0.71763,0.18292,0.18292,0.014071,0.014071,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.044187,0,0.30931,0.13256,0.066281,1.3698,6.3187,6.4292,1.7122,2.1431,1.8006,2.1762,1.9111,1.0715,0.98316,0.71804,0.5192,0.12151,0.011047,0.03314,0.055234,0.022094,0.011047,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.029213,0.49662,1.3292,7.5662,9.874,50.538,10.064,32.748,57.33,21.851,21.136,19.251,2.0011,0.29213,0.58426,1.2708,0.54044,0.20449,0.014606,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.1827,2.9568,5.9135,24.245,65.049,134.83,138.38,115.9,141.92,102.9,50.265,75.693,62.683,39.621,22.471,15.375,5.3222,5.3222,0,0.59135,0,0,0,0,0,0,0,0.01848,0,0,0,0
0,1.7741,2.5132,0.88703,0.29568,0.59135,2.9568,13.749,36.368,37.551,17.888,11.088,11.531,10.201,6.5049,3.4003,4.583,7.3919,2.9568,0.73919,0.14784,0.14784,0.14784,0.44351,0.14784,0,0,0,0.14784,0,0,0,0,0,0
0,0,1.8011,1.8011,3.6022,12.608,18.011,163.9,576.35,1480.5,457.48,113.47,32.42,34.221,36.022,52.232,28.818,34.221,1.8011,3.6022,5.4033,1.8011,1.8011,0,0,0,0,0.028142,0,0,0,0,0,0,0
0,0,0,0.29568,0.88703,1.1827,3.2524,10.053,44.351,151.68,105.85,69.78,89.885,81.607,30.455,19.515,21.88,16.558,8.2789,5.0265,3.2524,2.3654,0.88703,0.88703,0,0,0,0,0,0,0,0,0,0,0
0,0.056284,0.56284,2.3639,0.84427,0.45028,0.78798,1.5197,3.1379,5.5722,5.9099,3.9399,2.2936,1.3227,1.1398,0.71763,0.25328,0.59099,0.87241,0.070356,0.12664,0.056284,0.014071,0.084427,0.014071,0,0.014071,0,0,0,0,0,0,0,0
0,0,0,0.36959,0.14784,0.073919,0.81311,1.5893,2.6611,8.7594,4.2134,2.0697,2.8089,5.6548,3.4742,2.5132,2.1806,1.2936,0.99791,0.85007,0.44351,0.36959,0.40655,0.29568,0.51743,0.88703,0.85007,0.22176,0.14784,0,0,0,0,0,0
0,0,0,0,0.33264,0.29568,1.4229,2.6796,15.116,39.399,12.141,5.3037,2.6241,4.6939,3.8438,2.1252,4.121,3.0492,1.0903,1.5523,2.4948,2.698,1.0718,0.073919,0.22176,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.88703,3.3448,10.349,33.097,67.747,37.957,29.087,9.2584,11.531,18.923,7.8539,4.8787,3.5112,1.7556,1.1642,1.5893,0.46199,0.42503,0.62831,0.01848,0,0,0,0,0,0,0,0,0,0
0,0,0,0.11257,0.45028,0.15478,0.68948,4.348,22.063,13.607,7.725,4.0384,4.6997,9.104,10.202,2.9971,2.3217,0.90055,1.1538,2.3077,1.1257,0.50656,0.084427,0,0,0,0,0,0,0,0,0,0,0,0
